payload_key	replica	category_id	transferred_rows	payload_archive	payload_archive_name	payload_archive_size_bytes	payload_archive_sha256	execution_provenance_sha256
replica_0185__ge4tag	185	ge4tag	31049	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0185__ge4tag.tar.gz	initial200_payload_replica_0185__ge4tag.tar.gz	4027111	fcecc97595cce2fbd458441b7416ecfbe4e6b930a852b37d129ba9cb55c263f1	280fd46125b7f7c0bd2b5afd23ff34e5d4979cbc2fbe340db6a0b4008fd78d6c
replica_0186__exact3tag	186	exact3tag	108339	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0186__exact3tag.tar.gz	initial200_payload_replica_0186__exact3tag.tar.gz	15233920	744cb2c773bd39baeb673e9785ee5155bec42c7d1efcc761f4e4bf4bfea10546	6d6c6dd32ce87a5eabf789919ec0624585b05a566aa124efb84706e57ddc42df
replica_0186__ge4tag	186	ge4tag	30752	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0186__ge4tag.tar.gz	initial200_payload_replica_0186__ge4tag.tar.gz	4424007	998983cd1c95b4ede850e1c439061350934c5b65021bff5fdd07801dea35715d	457eff943b8ab45520b37c09456dfc8af441a74c9e15debd6014461813a3d454
replica_0187__exact3tag	187	exact3tag	108870	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0187__exact3tag.tar.gz	initial200_payload_replica_0187__exact3tag.tar.gz	15000250	a5317072ec64bc909fde775c6ab54252019eaba543e04fb35cc84a9b8dba5441	78cf6176d5454c3b4f414fbf0e0f09f48426b4b69e7993afbba890bfeed445b7
replica_0187__ge4tag	187	ge4tag	30501	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0187__ge4tag.tar.gz	initial200_payload_replica_0187__ge4tag.tar.gz	4335224	6cf7bb72202c5eb3d9165877fbe38992e828ed9624902de4b387b492bef254dc	8aceed5d77a873ae25853a70b0552f82c8c5775e64ac183f7759e2fa3b960ab0
replica_0188__exact3tag	188	exact3tag	108520	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0188__exact3tag.tar.gz	initial200_payload_replica_0188__exact3tag.tar.gz	14244683	80013486afaec7fa69186c6cf80eb4fc1f753e1c72ffd77cd59abaf945ea3e70	86379a4f87246a24b6fc6ad5c4c6ae9fd57141317711fbc10ed7f09dbebd6e9c
replica_0188__ge4tag	188	ge4tag	30727	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0188__ge4tag.tar.gz	initial200_payload_replica_0188__ge4tag.tar.gz	3924624	88daf80fef8c72d1c5935e3ec68652246a5daaa6b2016e3ca274eb09827ff5ec	9bf689e5a739e19bb4864b00bac80783cc5922e3cfd88cc69a4f158f11ea0c13
replica_0189__exact3tag	189	exact3tag	108896	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0189__exact3tag.tar.gz	initial200_payload_replica_0189__exact3tag.tar.gz	14134290	cfe984de1ef9dff461166c16d4deac89d03f1ccb296e8ae1536545b5fd08254d	081dced8bbb994c566baeb4165f85aa783e092c71cdb482841e60b06a2db0977
replica_0189__ge4tag	189	ge4tag	30564	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0189__ge4tag.tar.gz	initial200_payload_replica_0189__ge4tag.tar.gz	3811706	fe60762399480a9a6205c0b58ef2e7c25f87d6a430cd097294d090c6a83a09d9	2fe3a5d34ee74abaa09f68780d9c5535c52220b94091a6653972121b40a7a3f8
replica_0190__exact3tag	190	exact3tag	108686	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0190__exact3tag.tar.gz	initial200_payload_replica_0190__exact3tag.tar.gz	14627915	f33daec7ecd9053bde2cef27197e7259b6e67bd35424a5d4e3923536cf81b9ce	fbc9bf42ea00aae64e2b8bcc620fd9f0a98351fcde040c304f8485737fbdc5e7
replica_0190__ge4tag	190	ge4tag	30903	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0190__ge4tag.tar.gz	initial200_payload_replica_0190__ge4tag.tar.gz	4133809	fa4caf05fd31ef05321d5381eb38b2287afd03f4cbf5e68bc9d94580d43b9070	323b78fa00b8585ee9ac02e3f283642732b70d73e1b90408d43972dd77bcf21d
replica_0191__exact3tag	191	exact3tag	108786	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0191__exact3tag.tar.gz	initial200_payload_replica_0191__exact3tag.tar.gz	14049116	b694fdbb359f7c39f4f9435c729b244ef3e663dcdcaab4c1ce304d4be36fb22b	731a4766b9a8066100de9ba7e8ac5945920856347e232732765b2118470807bc
replica_0191__ge4tag	191	ge4tag	30696	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0191__ge4tag.tar.gz	initial200_payload_replica_0191__ge4tag.tar.gz	3861290	c0996b36604cf2ccf12f8459a5bfd98b1a8f15ad9a95fd21a019d99f4f791bca	e5eb121ca5c77ea5f0dc6ea386eb275b0c4fa90b8f8595487831f8d73a11864d
replica_0192__exact3tag	192	exact3tag	108363	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0192__exact3tag.tar.gz	initial200_payload_replica_0192__exact3tag.tar.gz	15451144	34cbbd0c1c081548e76d0525acf3d966f6e1e0157df562c4338c65136ee6cd04	b2470e47713ab2f985741556121e7ffa8b2795ad56b20ac408f180685df184a4
replica_0192__ge4tag	192	ge4tag	30499	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0192__ge4tag.tar.gz	initial200_payload_replica_0192__ge4tag.tar.gz	4544534	f3b011e50da2121e935cd20423e50afe083a8b2d1bcbc456cf53aa0992a3dc85	d8fae37a9f79b31bd33df01ee6f58aa27a38faa628541cd9cc9d128c11dd4b1a
replica_0193__exact3tag	193	exact3tag	109072	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0193__exact3tag.tar.gz	initial200_payload_replica_0193__exact3tag.tar.gz	15330221	17ae71a87ac58fa76a215825958b70d376688cf0bfe03d5d951a247ee88a651c	3098d7e051cd2a117fa9add2c804633531de1be63070ad412189ff9fc5b55e8e
replica_0193__ge4tag	193	ge4tag	30927	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0193__ge4tag.tar.gz	initial200_payload_replica_0193__ge4tag.tar.gz	4546563	b27664cfaea047272c604f88f97681eea145e745a0f1c9f4fbb0290c559e8720	cce72fdad53c73be19c353b4e825b1d0815419e6d5db8187ce00177f9d71c34f
replica_0194__exact3tag	194	exact3tag	109211	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0194__exact3tag.tar.gz	initial200_payload_replica_0194__exact3tag.tar.gz	15103189	5aae8f5df9c08f6f75eee588e386644a9e2dbef805a8404b41e7619d5a8fc9c5	a578e35bd8b8fad4085e6a84004efe0beadfd1856928314d72334b7f747290e5
replica_0194__ge4tag	194	ge4tag	30404	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0194__ge4tag.tar.gz	initial200_payload_replica_0194__ge4tag.tar.gz	4197932	08bdf9b5e6666958897ceb68a13981e622b87cfea0a4fde31c2e4073cea2b008	db795aeb1a492b7db93ad9081626b4e5e8b69ba66a46c2d554ba77bc668060e7
replica_0195__exact3tag	195	exact3tag	108441	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0195__exact3tag.tar.gz	initial200_payload_replica_0195__exact3tag.tar.gz	14717359	6fc4bdc3874eead2e60b25634e9e8a3ea01866446c434f4e7581695e974c55b1	89d9178e1aeead3d630eb990f591c14df8184148dc905ea061900aedeaf4a0c1
replica_0195__ge4tag	195	ge4tag	30977	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0195__ge4tag.tar.gz	initial200_payload_replica_0195__ge4tag.tar.gz	4163468	3be4e34445459506b080bb2f961de49c9a69389e6fc3cdb1c4ffdcd6b735b9ff	576037639fe39da7709d2355593f93fed55550cbf9a275491daaa790031223ef
replica_0196__exact3tag	196	exact3tag	108296	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0196__exact3tag.tar.gz	initial200_payload_replica_0196__exact3tag.tar.gz	14122728	bebb2e3d0b19db65786276e86fa7ce4e4f49225da0b15f05fbd5ea7748ad5318	626326523dcd8d612fb5d3170c0967a57beee5e68c7f49e1c419406d5dfd5dae
replica_0196__ge4tag	196	ge4tag	30663	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0196__ge4tag.tar.gz	initial200_payload_replica_0196__ge4tag.tar.gz	3970939	7d270d9bc7cdc61ea023cf73d43321d7d477d819cfa567db19359e0a3fa40620	907c783e2e32982e5c258a42632dff4aa789003bb86759ac901ab6b1eb4d2e01
replica_0197__exact3tag	197	exact3tag	108254	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0197__exact3tag.tar.gz	initial200_payload_replica_0197__exact3tag.tar.gz	13924997	a00714258fe75c262b915a7fbd84621b6f40d972796d94133a39616ffc35a618	8ca7c6b28d5591011a0a8405fdce4de5d88f37fbf92ba8eaac22ab2e87b882eb
replica_0197__ge4tag	197	ge4tag	30441	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0197__ge4tag.tar.gz	initial200_payload_replica_0197__ge4tag.tar.gz	3830194	76dc5656a8124b04fcfcdf8203bdaa5a8c023a57da0588fbee78ca23c1d3d360	67421aecf8009db1683508937d38c8107bed66596689504640127a078737aba5
replica_0198__exact3tag	198	exact3tag	109067	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0198__exact3tag.tar.gz	initial200_payload_replica_0198__exact3tag.tar.gz	14775277	98f4b6474dae2237e96341b201035602a550197ce137c48ddec2fa70cac3c3cb	4cf0adcebb36bb13eea130ed8942e070d6c7710e505c16752871b3814ba8705a
replica_0198__ge4tag	198	ge4tag	30541	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0198__ge4tag.tar.gz	initial200_payload_replica_0198__ge4tag.tar.gz	4134234	3a837513edd01330421ca5985b69eaf6c663f00a05c2498f7136984a712b5e31	da9e522a21fae87ec4b2b12d73331b322af5beb215c61225c60d8f549cd8e22b
replica_0199__exact3tag	199	exact3tag	109313	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0199__exact3tag.tar.gz	initial200_payload_replica_0199__exact3tag.tar.gz	14181154	e1ef41fa5699f96d8d83f23f75ec6b6fb1d0a656a4afa2f23ac035b2203bd63b	92336010ffe0050d2b01f6ba57788fbfa7590a51f3f23c3219fc2872b09adb30
replica_0199__ge4tag	199	ge4tag	30757	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0199__ge4tag.tar.gz	initial200_payload_replica_0199__ge4tag.tar.gz	4028436	d264e9b3fb1e0c4f32bf8e67d48b05412657b4c656fe10facc553babde218476	0fd542390e12a7b9bc0e8f5bfcde92cc1c48b6d79debfbe0cea20c0d5be205b0
